央视频道,#genre#
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202509191201183307462bb4d248e8b350e3e83289aac3&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20250919120118&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.90&SecurityKey=20250919120118&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d76bca84a3d0b1c1bcf87e9eeb6b0fd8&ddCalcu=8dd7ef610b9bc06ab8e4ea93ed708bf1ccb1
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20250919120118ed593b7899ac433386152a74dffcd88f&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250919120118&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20250919120118&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=81883bbb7d139419ee0c414c292adf8a&ddCalcu=a881ef81d88a302b9b2bc74d1143c904e1e9
CGTN,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=20250919120118794b1c50437644e5b309e0dc373b1638&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20250919120118&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=106.13.250.90&SecurityKey=20250919120118&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bde4886941869e537353ac22446d82e8&ddCalcu=8bede2e1849d806846492421c8a6395e3573

卫视频道,#genre#
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=20250919120118e2130838fda8443eb7763836b32e645c&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20250919120118&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.90&SecurityKey=20250919120118&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=30b226cb9b73849ce697abff5917f8be&ddCalcu=e3b0e8b1f21720169c5bf9fbb7a3789469ec
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=2025091912011848096abb44e349c2b58fd4c6d92b9db8&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20250919120118&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.90&SecurityKey=20250919120118&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4995a5b0bcde5447b83bc823787ec436&ddCalcu=6439e491c53ea0758b703b2c8dceb53484b7
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=202509191201197d71cf1215034527b1150711ee3441f6&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3326ebeb590e85a436c2065615811bfa&ddCalcu=a3f3eb211631e08b5e1b6559600e28c56a34
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=20250919120119dacadfb330a74817927d0eed0293010c&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=72bfbae6d98d8a96845a031f2ed3a569&ddCalcu=9762e5b1af03b0daee26fd19380da85a4986
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=202509191201197ecd312d1afa4bf9b83af4afdbaa5fd8&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e28d0d850e608285d66bf82fdf8e33d7&ddCalcu=7ed2e3813d8e008df8d5f02e86f0b86268d5
大湾区卫视,http://gslbmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=20250919120119d158514838e447ba99eb1279e18ed933&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=948a25e3b1a818f1b9d98cf5818a1995&ddCalcu=5994e9811a8a20851e835bf1ca8891d89fb1
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=20250919120119cb9844b539314f5d9f2ebe51f12aa1bb&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8b352e7e59003c8269c43f6597be71f2&ddCalcu=28fbe131757e20be779e5569f03043cc9862
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=20250919120119cb24ac55107d4329965c0f762dfcb12d&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f610e2165a87f5c04734162bcf716fcc&ddCalcu=cfc6ef116071e072f1c6b52a68174f357c40
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=202509191201199cea72d77ea043a2b725fa6e8b066fbc&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=331283f8158d9b883ea3b1a09ef772ae&ddCalcu=e3a3e211727780f3ef9801a518bd39abe838
东南卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/index.m3u8?msisdn=20250919120119a148135fdbb34ed8a45407ffa7141b7e&mdspid=&spid=600717&netType=0&sid=5910022182&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e4c72a8f8a3434833919fa4684d0eca9&ddCalcu=9ea4ecc1e79020da488f684aa3f493149833
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=20250919120119f285a383fdb642aba626d65dff0216ab&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3438227924147de8689127474930e9a0&ddCalcu=03a4e931e8702032974972447124179d8e68
海峡卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/index.m3u8?msisdn=2025091912011974555b2fd381438891cfc58b26ff63ff&mdspid=&spid=600717&netType=0&sid=5910022183&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=849119120&ParentNodeID=-99&assertID=5910022183&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900006231&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=614965f958f5e5ea5c3f48cb601856fb&ddCalcu=b6f1e641599860150f69b5c88f45fe35ce5a
中国农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/51/20250804/index.m3u8?msisdn=2025091912011958f2512670fb4412bea73bc7860f89f9&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1d0648932d960ae2ab0d3673c98e20a7&ddCalcu=71ade001266e408899c3327d6936d00abea2
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/index.m3u8?msisdn=202509191201197f5f39843c1d4e46bd81967e4237556e&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20250919120119&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=106.13.250.90&SecurityKey=20250919120119&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1308f2c97616b18198fb156e52f32b1a&ddCalcu=a113eb012863f0f22c59e7665116bbf18891
